person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
23.0,Male,Bachelor,35645.0,3,Own,2000.0,Venture,13.16,0.06,3.0,542,No,0
24.0,Male,High School,97000.0,3,Mortgage,9000.0,Personal,11.01,0.09,2.0,680,No,0
26.0,Male,Associate,42965.0,4,Rent,6600.0,Medical,8.59,0.15,3.0,677,No,0
26.0,Male,Associate,63136.0,3,Own,5000.0,Debtconsolidation,15.65,0.08,4.0,577,Yes,0
24.0,Male,Associate,85574.0,4,Rent,1000.0,Medical,8.59,0.01,3.0,657,Yes,0
21.0,Male,Bachelor,22700.0,0,Rent,1500.0,Medical,12.18,0.07,3.0,597,No,1
23.0,Female,Bachelor,124642.0,1,Mortgage,4000.0,Venture,11.01,0.03,3.0,719,No,0
23.0,Male,Master,103103.0,1,Rent,10000.0,Education,6.17,0.1,3.0,727,No,0
22.0,Male,High School,79956.0,4,Mortgage,10000.0,Venture,11.49,0.13,4.0,572,Yes,0
22.0,Female,High School,59651.0,0,Mortgage,8500.0,Venture,12.53,0.14,3.0,624,No,0
21.0,Female,Associate,58435.0,2,Mortgage,14000.0,Education,6.03,0.24,2.0,586,Yes,0
26.0,Female,Associate,36858.0,6,Rent,5000.0,Medical,11.01,0.14,4.0,603,Yes,0
23.0,Male,Bachelor,37004.0,3,Rent,8400.0,Education,14.65,0.23,3.0,603,No,0
21.0,Female,High School,30927.0,0,Rent,5000.0,Medical,16.45,0.16,4.0,681,No,1
22.0,Female,Associate,53638.0,0,Mortgage,9000.0,Education,14.11,0.17,4.0,692,No,1
23.0,Male,High School,39668.0,0,Mortgage,1200.0,Education,7.68,0.03,2.0,626,Yes,0
24.0,Male,High School,55643.0,1,Mortgage,7200.0,Education,6.91,0.13,2.0,616,Yes,0
23.0,Male,High School,114500.0,0,Rent,10000.0,Education,10.99,0.09,4.0,642,Yes,0
26.0,Female,Bachelor,85126.0,0,Rent,22500.0,Education,18.99,0.26,4.0,655,No,1
23.0,Female,Associate,91029.0,0,Own,12500.0,Medical,15.33,0.14,3.0,605,Yes,0
22.0,Male,High School,67123.0,0,Rent,15000.0,Personal,14.61,0.22,4.0,608,Yes,0
24.0,Male,Bachelor,147350.0,0,Rent,15000.0,Debtconsolidation,11.58,0.1,2.0,619,Yes,0
24.0,Male,High School,75830.0,5,Own,6500.0,Homeimprovement,13.22,0.09,3.0,691,No,0
26.0,Female,High School,113002.0,4,Rent,20000.0,Personal,9.45,0.18,2.0,631,No,0
26.0,Female,Bachelor,45287.0,4,Rent,14000.0,Personal,9.88,0.31,2.0,647,No,1
23.0,Female,Bachelor,75067.0,0,Mortgage,13000.0,Medical,10.62,0.17,3.0,562,Yes,0
22.0,Male,Bachelor,60958.0,0,Mortgage,7800.0,Venture,6.62,0.13,2.0,697,Yes,0
22.0,Male,Associate,90791.0,2,Rent,5000.0,Education,11.49,0.06,4.0,583,No,0
26.0,Female,Associate,55138.0,4,Mortgage,5000.0,Venture,6.99,0.09,2.0,625,Yes,0
25.0,Male,Associate,41588.0,2,Rent,10000.0,Medical,10.25,0.24,3.0,647,Yes,0
26.0,Female,Associate,91121.0,2,Rent,12000.0,Education,10.38,0.13,3.0,626,Yes,0
24.0,Female,Master,55214.0,5,Rent,6000.0,Education,17.19,0.11,3.0,624,No,1
23.0,Female,Bachelor,65567.0,0,Rent,4500.0,Medical,11.01,0.07,3.0,601,No,1
21.0,Male,Bachelor,74424.0,0,Rent,7500.0,Education,10.39,0.1,4.0,613,Yes,0
22.0,Male,High School,35969.0,2,Own,10000.0,Education,16.49,0.28,2.0,638,Yes,0
25.0,Male,Master,68162.0,1,Rent,12000.0,Medical,14.11,0.18,2.0,570,No,1
25.0,Female,High School,69794.0,2,Rent,10400.0,Homeimprovement,11.66,0.15,4.0,537,Yes,0
23.0,Male,High School,80216.0,0,Rent,9200.0,Education,11.86,0.11,2.0,674,Yes,0
24.0,Male,Master,10951.0,0,Rent,1500.0,Education,13.99,0.14,4.0,693,No,1
23.0,Male,High School,101296.0,0,Rent,15000.0,Personal,8.49,0.15,3.0,630,No,1
24.0,Female,Master,56079.0,2,Rent,2000.0,Education,12.98,0.04,4.0,588,Yes,0
22.0,Male,Associate,30125.0,0,Mortgage,1300.0,Education,5.42,0.04,3.0,615,Yes,0
22.0,Male,Bachelor,61036.0,0,Rent,13000.0,Venture,12.23,0.21,3.0,550,Yes,0
22.0,Female,High School,85072.0,0,Mortgage,14400.0,Venture,11.71,0.17,4.0,650,Yes,0
23.0,Female,Bachelor,57482.0,0,Rent,5000.0,Debtconsolidation,11.36,0.09,4.0,570,Yes,0
23.0,Male,High School,49007.0,0,Rent,2000.0,Personal,11.01,0.04,2.0,583,Yes,0
26.0,Female,Bachelor,62991.0,7,Own,15000.0,Education,9.88,0.24,4.0,703,No,0
24.0,Male,Master,87339.0,2,Mortgage,12000.0,Venture,5.42,0.14,4.0,662,No,0
21.0,Male,Bachelor,53907.0,0,Rent,7000.0,Education,11.46,0.13,2.0,661,No,1
23.0,Male,High School,73012.0,2,Rent,7000.0,Education,5.79,0.1,4.0,638,Yes,0
23.0,Male,Associate,76613.0,4,Rent,16000.0,Venture,14.42,0.21,2.0,646,No,1
23.0,Female,High School,51246.0,0,Rent,6500.0,Education,10.37,0.13,3.0,621,No,0
23.0,Male,Associate,78839.0,0,Rent,3600.0,Education,10.59,0.05,3.0,607,Yes,0
25.0,Male,Bachelor,59628.0,5,Other,19500.0,Personal,15.57,0.33,3.0,687,No,1
21.0,Male,High School,51376.0,0,Rent,1000.0,Venture,15.58,0.02,4.0,660,No,1
26.0,Male,Master,55093.0,3,Mortgage,7750.0,Debtconsolidation,12.53,0.14,4.0,675,No,0
25.0,Male,Bachelor,145094.0,1,Rent,4800.0,Venture,14.22,0.03,4.0,663,No,0
25.0,Male,High School,59838.0,1,Rent,9600.0,Education,7.51,0.16,4.0,668,No,1
26.0,Male,Bachelor,28655.0,7,Rent,5000.0,Personal,13.57,0.17,2.0,685,Yes,0
22.0,Female,Bachelor,67324.0,0,Mortgage,10000.0,Venture,5.79,0.15,2.0,698,No,0
23.0,Female,Bachelor,44283.0,0,Mortgage,14000.0,Personal,12.99,0.32,3.0,641,No,0
24.0,Male,Associate,84846.0,0,Rent,10000.0,Medical,7.29,0.12,3.0,586,Yes,0
23.0,Male,Associate,33561.0,0,Rent,6000.0,Education,11.66,0.18,3.0,637,Yes,0
22.0,Female,Bachelor,71102.0,0,Rent,10000.0,Medical,7.51,0.14,2.0,612,No,0
22.0,Male,Master,47893.0,0,Own,1000.0,Medical,11.01,0.02,2.0,620,Yes,0
23.0,Female,Associate,97323.0,0,Rent,9000.0,Education,7.51,0.09,4.0,650,No,0
24.0,Female,High School,49863.0,3,Rent,7000.0,Debtconsolidation,12.53,0.14,2.0,642,Yes,0
25.0,Female,High School,69446.0,7,Rent,9500.0,Personal,12.53,0.14,2.0,623,No,0
26.0,Female,Associate,62605.0,1,Rent,5000.0,Education,8.94,0.08,2.0,628,No,1
22.0,Male,Associate,24718.0,0,Rent,5000.0,Venture,11.86,0.2,2.0,658,No,0
25.0,Female,Associate,72889.0,4,Mortgage,6900.0,Personal,9.99,0.09,2.0,629,Yes,0
24.0,Female,Associate,61107.0,2,Rent,9600.0,Education,11.01,0.16,4.0,626,Yes,0
23.0,Male,Bachelor,40207.0,0,Rent,8000.0,Education,11.01,0.2,3.0,535,Yes,0
24.0,Male,High School,46931.0,2,Mortgage,16000.0,Debtconsolidation,10.99,0.34,2.0,567,Yes,0
21.0,Female,Master,126629.0,2,Mortgage,19200.0,Education,11.99,0.15,2.0,679,No,0
26.0,Male,High School,93125.0,3,Mortgage,12800.0,Venture,6.92,0.14,3.0,630,No,0
23.0,Male,Bachelor,53935.0,1,Own,17000.0,Education,6.62,0.32,2.0,675,Yes,0
23.0,Male,Master,44237.0,0,Rent,5000.0,Debtconsolidation,7.49,0.11,2.0,695,Yes,0
22.0,Male,High School,38442.0,0,Rent,5550.0,Personal,11.36,0.14,3.0,590,No,1
24.0,Female,Bachelor,60026.0,3,Mortgage,2700.0,Education,6.92,0.04,3.0,685,Yes,0
24.0,Male,High School,77058.0,3,Mortgage,20000.0,Medical,17.51,0.26,4.0,634,No,1
25.0,Male,High School,85095.0,3,Mortgage,14000.0,Venture,5.42,0.16,2.0,622,No,0
26.0,Male,Associate,124473.0,5,Mortgage,5000.0,Education,14.96,0.04,4.0,605,No,0
22.0,Male,Associate,26315.0,0,Rent,8000.0,Debtconsolidation,16.77,0.3,4.0,667,No,1
25.0,Male,High School,59648.0,0,Rent,12000.0,Medical,11.01,0.2,2.0,620,Yes,0
23.0,Male,Associate,66193.0,5,Rent,15550.0,Venture,11.71,0.23,4.0,679,No,0
25.0,Female,Master,51325.0,3,Rent,6000.0,Debtconsolidation,11.01,0.12,2.0,702,No,0
24.0,Male,Bachelor,64478.0,1,Mortgage,10000.0,Personal,14.91,0.16,2.0,572,Yes,0
24.0,Female,Bachelor,104725.0,0,Mortgage,12200.0,Debtconsolidation,7.29,0.12,2.0,665,No,0
24.0,Male,Bachelor,109086.0,4,Mortgage,5000.0,Homeimprovement,11.34,0.05,3.0,660,No,0
25.0,Male,Associate,40608.0,4,Mortgage,8000.0,Venture,6.62,0.2,3.0,567,Yes,0
24.0,Male,Master,84974.0,0,Mortgage,17000.0,Homeimprovement,7.51,0.2,4.0,602,Yes,0
24.0,Female,High School,15320.0,0,Own,2500.0,Personal,12.69,0.16,4.0,596,No,1
24.0,Male,Bachelor,87280.0,2,Own,16000.0,Education,12.42,0.18,2.0,610,Yes,0
24.0,Male,Associate,35181.0,0,Rent,8000.0,Debtconsolidation,15.65,0.23,2.0,518,No,1
24.0,Male,Bachelor,85655.0,2,Rent,9000.0,Medical,15.05,0.11,2.0,686,No,1
26.0,Male,Associate,62332.0,4,Mortgage,13000.0,Debtconsolidation,15.33,0.21,2.0,622,No,1
26.0,Female,Bachelor,41633.0,2,Rent,13000.0,Personal,13.57,0.31,2.0,682,No,1
22.0,Female,High School,89546.0,0,Rent,5050.0,Venture,5.42,0.06,4.0,560,Yes,0
24.0,Male,Master,109957.0,1,Mortgage,1000.0,Personal,7.68,0.01,4.0,700,Yes,0
21.0,Male,High School,78931.0,0,Mortgage,5000.0,Education,9.99,0.06,4.0,621,No,0
24.0,Male,Bachelor,100592.0,1,Rent,5000.0,Personal,16.35,0.05,3.0,672,No,0
22.0,Female,Master,48971.0,0,Rent,4000.0,Debtconsolidation,11.01,0.08,3.0,668,Yes,0
26.0,Male,Associate,65448.0,3,Mortgage,8500.0,Medical,5.42,0.13,3.0,702,No,1
23.0,Male,High School,72969.0,0,Mortgage,7000.0,Education,12.99,0.1,2.0,630,Yes,0
22.0,Male,Bachelor,53450.0,0,Rent,5000.0,Debtconsolidation,8.9,0.09,3.0,629,No,0
23.0,Female,Bachelor,31731.0,1,Rent,6000.0,Personal,11.01,0.19,4.0,553,Yes,0
24.0,Female,Bachelor,108981.0,0,Rent,10000.0,Personal,11.01,0.09,4.0,672,No,0
26.0,Female,Associate,71424.0,2,Rent,20000.0,Education,11.01,0.28,2.0,681,No,1
26.0,Female,Bachelor,101908.0,1,Rent,15000.0,Debtconsolidation,16.0,0.15,2.0,591,No,1
22.0,Male,Master,77739.0,0,Rent,6600.0,Debtconsolidation,8.9,0.08,4.0,688,Yes,0
23.0,Female,Associate,48815.0,3,Rent,10000.0,Venture,10.36,0.2,3.0,602,Yes,0
25.0,Female,Associate,76833.0,5,Rent,1500.0,Venture,7.49,0.02,2.0,656,No,0
26.0,Male,Bachelor,58692.0,2,Rent,15000.0,Education,18.64,0.26,3.0,672,No,1
25.0,Female,Associate,68128.0,2,Mortgage,5000.0,Personal,5.42,0.07,4.0,589,No,0
25.0,Female,High School,121139.0,4,Mortgage,17600.0,Personal,10.59,0.15,3.0,609,No,0
26.0,Female,High School,96967.0,3,Mortgage,6300.0,Venture,5.79,0.06,4.0,624,Yes,0
24.0,Female,High School,68055.0,3,Mortgage,7875.0,Personal,10.65,0.12,3.0,565,Yes,0
22.0,Female,Bachelor,44091.0,0,Mortgage,5250.0,Debtconsolidation,11.01,0.12,2.0,677,Yes,0
25.0,Male,Associate,96409.0,3,Other,20000.0,Venture,15.05,0.21,3.0,583,Yes,0
25.0,Male,Bachelor,83810.0,2,Rent,10000.0,Debtconsolidation,14.09,0.12,2.0,625,No,1
21.0,Male,Bachelor,36757.0,1,Rent,5000.0,Medical,14.96,0.14,4.0,596,No,1
22.0,Female,High School,72977.0,0,Rent,6025.0,Education,11.01,0.08,4.0,653,Yes,0
24.0,Male,Bachelor,36332.0,2,Mortgage,11000.0,Venture,11.71,0.3,2.0,634,Yes,0
23.0,Female,Associate,45772.0,0,Rent,1800.0,Personal,8.94,0.04,2.0,598,No,0
22.0,Male,High School,71595.0,1,Rent,11000.0,Debtconsolidation,10.74,0.15,3.0,613,Yes,0
23.0,Male,High School,39746.0,1,Mortgage,6000.0,Venture,10.71,0.15,4.0,677,Yes,0
23.0,Male,Bachelor,58831.0,0,Rent,10000.0,Venture,12.84,0.17,3.0,651,Yes,0
22.0,Female,Bachelor,44865.0,1,Mortgage,9950.0,Venture,7.29,0.22,3.0,658,Yes,0
25.0,Female,Bachelor,54788.0,2,Mortgage,3800.0,Education,10.65,0.07,3.0,621,Yes,0
23.0,Female,Associate,121382.0,0,Mortgage,7000.0,Debtconsolidation,8.59,0.06,4.0,578,Yes,0
25.0,Female,Bachelor,36019.0,4,Rent,2500.0,Medical,12.84,0.07,4.0,711,No,1
26.0,Female,Bachelor,85244.0,1,Rent,10000.0,Debtconsolidation,9.45,0.12,3.0,609,Yes,0
22.0,Male,High School,86074.0,4,Rent,10000.0,Education,12.61,0.12,2.0,665,No,0
24.0,Female,Bachelor,36940.0,2,Rent,3000.0,Medical,6.03,0.08,4.0,580,Yes,0
26.0,Male,High School,30449.0,3,Rent,8875.0,Education,10.0,0.29,3.0,573,No,1
23.0,Female,High School,48998.0,1,Rent,2000.0,Debtconsolidation,11.71,0.04,4.0,618,No,0
26.0,Male,Master,88127.0,4,Mortgage,4500.0,Venture,7.74,0.05,3.0,571,Yes,0
26.0,Male,Associate,90957.0,4,Rent,20000.0,Personal,6.91,0.22,2.0,582,No,0
25.0,Female,High School,51393.0,5,Rent,2000.0,Venture,9.25,0.04,3.0,673,Yes,0
21.0,Male,Master,15447.0,0,Rent,2200.0,Personal,11.01,0.14,4.0,656,No,1
23.0,Male,Master,69930.0,4,Mortgage,1000.0,Education,11.01,0.01,2.0,650,No,0
23.0,Female,High School,60355.0,0,Mortgage,17000.0,Venture,12.42,0.28,4.0,512,Yes,0
25.0,Female,Associate,84903.0,0,Mortgage,12000.0,Homeimprovement,10.37,0.14,4.0,657,Yes,0
21.0,Female,High School,36946.0,0,Rent,6000.0,Venture,13.16,0.16,4.0,584,No,1
22.0,Male,Associate,120987.0,0,Mortgage,12000.0,Education,11.11,0.1,4.0,637,Yes,0
22.0,Male,Associate,41086.0,0,Rent,13250.0,Medical,11.01,0.32,3.0,553,No,1
23.0,Female,Master,24136.0,1,Own,6000.0,Homeimprovement,6.54,0.25,4.0,617,No,1
25.0,Female,High School,50376.0,5,Rent,8000.0,Personal,10.99,0.16,2.0,608,Yes,0
24.0,Female,Bachelor,66983.0,2,Mortgage,10000.0,Homeimprovement,5.79,0.15,2.0,652,No,0
24.0,Male,Associate,43223.0,2,Mortgage,8575.0,Venture,10.65,0.2,3.0,603,Yes,0
21.0,Male,Bachelor,75284.0,0,Mortgage,6000.0,Personal,7.51,0.08,4.0,658,Yes,0
23.0,Female,High School,65864.0,1,Mortgage,5000.0,Personal,9.99,0.08,2.0,615,Yes,0
22.0,Female,Associate,13712.0,1,Rent,3600.0,Medical,12.23,0.26,3.0,635,No,1
23.0,Female,Bachelor,84968.0,2,Own,3600.0,Venture,10.59,0.04,4.0,598,Yes,0
21.0,Male,Bachelor,17495.0,1,Rent,4750.0,Education,12.73,0.27,2.0,632,No,1
23.0,Male,Bachelor,84495.0,2,Mortgage,1000.0,Venture,14.11,0.01,2.0,550,Yes,0
23.0,Female,High School,49902.0,0,Rent,4700.0,Education,7.9,0.09,4.0,641,No,0
23.0,Female,Master,67078.0,4,Mortgage,8000.0,Medical,13.85,0.12,2.0,709,Yes,0
23.0,Male,Master,52319.0,0,Mortgage,9000.0,Education,9.63,0.17,2.0,705,Yes,0
22.0,Male,Bachelor,37664.0,0,Rent,3200.0,Education,11.99,0.08,4.0,686,No,0
23.0,Female,Associate,57054.0,1,Rent,6800.0,Education,10.65,0.12,4.0,678,No,1
23.0,Male,Associate,87395.0,0,Mortgage,9000.0,Venture,6.76,0.1,2.0,616,Yes,0
21.0,Male,Master,49465.0,0,Rent,6000.0,Education,11.49,0.12,2.0,611,Yes,0
26.0,Female,Associate,71440.0,4,Rent,12000.0,Medical,11.01,0.17,4.0,672,No,1
22.0,Male,High School,82024.0,0,Rent,7500.0,Venture,9.76,0.09,3.0,566,Yes,0
21.0,Female,High School,28538.0,0,Mortgage,7000.0,Debtconsolidation,8.9,0.25,4.0,574,Yes,0
24.0,Female,Master,37156.0,3,Rent,6000.0,Debtconsolidation,7.51,0.16,3.0,670,Yes,0
22.0,Female,Associate,61047.0,0,Mortgage,10000.0,Venture,9.88,0.16,4.0,610,No,0
21.0,Male,High School,23028.0,0,Rent,3000.0,Debtconsolidation,7.9,0.13,2.0,645,No,1
24.0,Female,Master,42871.0,0,Rent,5000.0,Venture,11.49,0.12,3.0,630,Yes,0
21.0,Male,Master,22387.0,0,Rent,3200.0,Venture,8.49,0.14,2.0,631,No,1
25.0,Male,High School,118678.0,0,Own,2000.0,Homeimprovement,7.37,0.02,3.0,647,No,0
23.0,Male,High School,63344.0,0,Rent,4000.0,Personal,13.98,0.06,2.0,614,No,0
26.0,Female,High School,120881.0,1,Mortgage,7500.0,Debtconsolidation,8.32,0.06,3.0,634,Yes,0
23.0,Male,High School,40548.0,0,Rent,4800.0,Venture,14.54,0.12,4.0,597,Yes,0
24.0,Male,Master,135910.0,2,Mortgage,3500.0,Personal,5.42,0.03,4.0,687,No,0
23.0,Male,Bachelor,39689.0,0,Rent,4000.0,Education,7.68,0.1,3.0,565,Yes,0
26.0,Female,Master,82636.0,2,Mortgage,15000.0,Medical,16.49,0.18,3.0,706,No,1
23.0,Male,Associate,25680.0,2,Rent,1200.0,Medical,7.9,0.05,2.0,628,No,0
24.0,Female,Associate,55768.0,4,Rent,17000.0,Personal,10.38,0.3,3.0,636,No,1
25.0,Female,High School,68101.0,0,Rent,7000.0,Personal,14.22,0.1,4.0,608,No,0
25.0,Male,Bachelor,42829.0,2,Own,4000.0,Venture,13.11,0.09,4.0,657,Yes,0
25.0,Male,Master,36750.0,4,Rent,4000.0,Medical,9.76,0.11,3.0,638,Yes,0
23.0,Female,Associate,111116.0,0,Mortgage,18000.0,Education,12.68,0.16,2.0,613,No,0
23.0,Male,Bachelor,85165.0,2,Rent,5600.0,Debtconsolidation,13.11,0.07,4.0,676,No,0
23.0,Male,High School,45598.0,0,Mortgage,3600.0,Medical,15.62,0.08,4.0,626,No,1
25.0,Female,Bachelor,52804.0,4,Mortgage,10000.0,Debtconsolidation,7.88,0.19,3.0,678,Yes,0
24.0,Male,Associate,75270.0,0,Mortgage,6200.0,Personal,11.01,0.08,2.0,599,Yes,0
23.0,Female,Bachelor,72690.0,2,Rent,9000.0,Venture,6.17,0.12,2.0,679,No,0
23.0,Male,Bachelor,39623.0,0,Rent,8500.0,Medical,13.16,0.21,4.0,610,Yes,0
24.0,Female,Associate,51263.0,3,Rent,12000.0,Medical,7.66,0.23,2.0,614,No,0
25.0,Female,Master,52735.0,4,Own,13800.0,Venture,11.48,0.26,2.0,668,Yes,0
24.0,Male,High School,97044.0,1,Mortgage,5000.0,Venture,15.62,0.05,2.0,628,Yes,0
25.0,Male,High School,93490.0,5,Mortgage,7200.0,Debtconsolidation,18.53,0.08,2.0,540,No,1
24.0,Male,Bachelor,76505.0,2,Mortgage,6000.0,Education,5.79,0.08,3.0,654,Yes,0
25.0,Male,High School,77304.0,6,Mortgage,7000.0,Debtconsolidation,11.49,0.09,4.0,630,No,1
22.0,Male,High School,23794.0,0,Mortgage,5000.0,Education,15.33,0.21,2.0,572,No,1
22.0,Male,Associate,107785.0,0,Mortgage,16000.0,Venture,13.22,0.15,2.0,589,Yes,0
24.0,Male,Bachelor,96980.0,2,Mortgage,16000.0,Education,7.88,0.16,3.0,712,Yes,0
24.0,Male,Bachelor,71760.0,2,Mortgage,6800.0,Education,12.53,0.09,2.0,522,No,1
25.0,Male,Bachelor,41971.0,4,Rent,10000.0,Education,13.79,0.24,2.0,625,No,1
22.0,Male,Master,60455.0,2,Own,6000.0,Venture,8.94,0.1,4.0,577,Yes,0
24.0,Male,Master,36932.0,0,Rent,10000.0,Personal,19.29,0.27,3.0,658,No,1
24.0,Male,Bachelor,56216.0,2,Rent,5975.0,Personal,14.46,0.11,4.0,657,No,1
25.0,Male,Bachelor,96761.0,2,Rent,16000.0,Venture,9.88,0.17,2.0,625,No,0
24.0,Female,Master,108849.0,2,Rent,6000.0,Debtconsolidation,13.92,0.06,3.0,710,Yes,0
25.0,Male,Bachelor,40750.0,2,Mortgage,3000.0,Venture,11.99,0.07,3.0,575,No,0
21.0,Female,Bachelor,24665.0,0,Rent,2000.0,Medical,11.01,0.08,3.0,588,Yes,0
23.0,Female,High School,65596.0,1,Rent,1500.0,Education,9.62,0.02,4.0,545,Yes,0
22.0,Male,Bachelor,37053.0,0,Rent,6500.0,Medical,13.85,0.18,3.0,692,No,0
24.0,Male,High School,84919.0,2,Rent,14400.0,Venture,12.68,0.17,4.0,601,No,0
23.0,Female,Bachelor,116179.0,3,Rent,10000.0,Education,10.65,0.09,3.0,675,Yes,0
22.0,Female,High School,47887.0,0,Mortgage,7000.0,Education,8.94,0.15,3.0,640,No,1
26.0,Male,Bachelor,127232.0,0,Mortgage,5000.0,Medical,8.49,0.04,4.0,619,No,0
22.0,Female,Associate,68023.0,0,Rent,18250.0,Education,16.7,0.27,3.0,640,No,1
23.0,Female,Bachelor,120926.0,2,Rent,4150.0,Education,10.65,0.03,4.0,700,Yes,0
22.0,Male,Bachelor,58481.0,1,Rent,1000.0,Education,7.29,0.02,4.0,638,Yes,0
21.0,Female,Associate,42826.0,0,Rent,10000.0,Venture,7.66,0.23,3.0,585,Yes,0
21.0,Male,Master,49070.0,0,Rent,12000.0,Education,7.9,0.24,4.0,609,Yes,0
25.0,Male,Bachelor,36618.0,3,Rent,2000.0,Medical,10.38,0.05,3.0,619,Yes,0
25.0,Male,Associate,116428.0,0,Rent,12000.0,Debtconsolidation,11.99,0.1,3.0,623,Yes,0
25.0,Male,High School,122590.0,1,Rent,2000.0,Personal,7.29,0.02,3.0,585,Yes,0
26.0,Male,Master,32805.0,1,Mortgage,8500.0,Debtconsolidation,13.23,0.26,4.0,662,No,0
24.0,Female,Bachelor,35909.0,2,Mortgage,2500.0,Debtconsolidation,6.76,0.07,2.0,636,Yes,0
25.0,Female,Associate,54746.0,0,Rent,11250.0,Education,9.38,0.21,4.0,640,Yes,0
24.0,Female,Associate,68296.0,2,Mortgage,20000.0,Debtconsolidation,16.7,0.29,4.0,693,No,1
22.0,Female,Associate,40674.0,0,Rent,5000.0,Education,10.25,0.12,2.0,659,No,0
23.0,Male,High School,82805.0,2,Mortgage,11500.0,Medical,9.99,0.14,2.0,569,No,0
22.0,Female,Associate,45759.0,0,Rent,10000.0,Education,6.92,0.22,2.0,678,Yes,0
22.0,Male,High School,31077.0,0,Rent,7500.0,Debtconsolidation,14.96,0.24,3.0,625,No,1
24.0,Female,High School,75892.0,0,Rent,15000.0,Education,9.45,0.2,2.0,587,Yes,0
26.0,Female,High School,49037.0,3,Rent,5000.0,Personal,9.91,0.1,3.0,640,Yes,0
25.0,Male,High School,96880.0,0,Rent,20000.0,Venture,14.26,0.21,2.0,522,Yes,0
23.0,Male,High School,66935.0,2,Rent,4200.0,Medical,9.91,0.06,4.0,686,Yes,0
25.0,Female,High School,120722.0,7,Rent,21000.0,Homeimprovement,16.49,0.17,3.0,686,No,1
22.0,Female,Bachelor,60953.0,0,Rent,4000.0,Education,6.92,0.07,4.0,662,Yes,0
21.0,Male,Master,46745.0,1,Rent,5000.0,Education,10.59,0.11,3.0,656,No,0
24.0,Female,High School,74686.0,0,Rent,12250.0,Debtconsolidation,12.23,0.16,2.0,594,Yes,0
23.0,Male,High School,65718.0,0,Mortgage,15000.0,Debtconsolidation,10.75,0.23,2.0,554,Yes,0
22.0,Female,High School,75094.0,0,Rent,8400.0,Medical,13.47,0.11,3.0,580,Yes,0
22.0,Female,High School,43236.0,0,Rent,6500.0,Education,15.95,0.15,3.0,635,No,1
23.0,Female,Associate,60985.0,1,Rent,10000.0,Education,9.63,0.16,3.0,608,No,0
25.0,Male,Bachelor,55384.0,2,Mortgage,13000.0,Education,12.99,0.23,2.0,689,No,0
21.0,Female,Associate,58069.0,0,Rent,7500.0,Education,10.99,0.13,3.0,652,Yes,0
23.0,Female,Master,70858.0,0,Rent,8000.0,Education,10.37,0.11,2.0,531,Yes,0
22.0,Male,Bachelor,73098.0,4,Mortgage,7000.0,Medical,7.14,0.1,3.0,676,No,0
22.0,Male,Bachelor,51225.0,1,Own,14400.0,Education,11.01,0.28,4.0,618,No,0
23.0,Male,Associate,90908.0,3,Rent,10000.0,Venture,11.49,0.11,4.0,673,Yes,0
26.0,Female,Bachelor,75677.0,3,Rent,12000.0,Medical,12.23,0.16,4.0,618,No,0
22.0,Male,Bachelor,41398.0,3,Mortgage,5000.0,Debtconsolidation,13.85,0.12,3.0,623,No,0
23.0,Female,Bachelor,94557.0,0,Rent,20000.0,Medical,11.01,0.21,4.0,624,Yes,0
21.0,Male,Master,118691.0,0,Mortgage,6000.0,Debtconsolidation,10.59,0.05,4.0,623,Yes,0
23.0,Female,High School,103765.0,0,Mortgage,6000.0,Venture,10.0,0.06,2.0,602,Yes,0
24.0,Male,Bachelor,55080.0,1,Rent,12000.0,Debtconsolidation,10.99,0.22,3.0,594,Yes,0
23.0,Male,Bachelor,41259.0,0,Rent,9000.0,Medical,11.01,0.22,4.0,638,No,1
26.0,Female,Associate,66825.0,6,Rent,3200.0,Debtconsolidation,8.49,0.05,2.0,594,No,0
23.0,Male,High School,34472.0,2,Rent,5500.0,Venture,12.53,0.16,2.0,621,Yes,0
23.0,Female,Bachelor,22541.0,0,Rent,4000.0,Debtconsolidation,10.99,0.18,3.0,604,No,1
22.0,Female,Associate,74002.0,0,Rent,5000.0,Medical,9.99,0.07,2.0,614,Yes,0
22.0,Female,Associate,115189.0,4,Mortgage,7200.0,Venture,12.23,0.06,4.0,660,No,0
26.0,Female,Associate,34358.0,2,Mortgage,6000.0,Venture,7.88,0.17,3.0,647,Yes,0
23.0,Male,Associate,103652.0,1,Rent,17000.0,Debtconsolidation,13.11,0.16,3.0,678,Yes,0
26.0,Female,Bachelor,54412.0,5,Mortgage,6500.0,Debtconsolidation,14.35,0.12,3.0,576,No,0
22.0,Male,Bachelor,70922.0,0,Other,15000.0,Venture,13.79,0.21,2.0,585,Yes,0
22.0,Male,Associate,54889.0,1,Rent,5400.0,Debtconsolidation,7.29,0.1,2.0,673,Yes,0
23.0,Male,Associate,53026.0,0,Rent,10450.0,Personal,13.57,0.2,3.0,618,No,0
26.0,Male,Master,123487.0,4,Mortgage,20000.0,Education,11.36,0.16,4.0,670,No,0
22.0,Male,Associate,89923.0,0,Mortgage,2500.0,Medical,6.62,0.03,3.0,584,Yes,0
