person_gender,person_education,person_income,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,net_disposable_income
Female,Bachelor,47813.0,Mortgage,3000.0,Homeimprovement,12.17,0.06,6.0,666,No,1,47447.9
Female,Bachelor,55136.0,Mortgage,6000.0,Venture,6.17,0.11,9.0,651,Yes,0,54765.8
Male,Doctorate,55043.0,Mortgage,10175.0,Education,12.69,0.18,9.0,703,No,0,53751.7925
Male,Bachelor,55399.0,Mortgage,7000.0,Venture,8.0,0.13,7.0,688,No,0,54839.0
Male,High School,95109.0,Rent,5000.0,Homeimprovement,14.27,0.05,6.0,622,No,0,94395.5
Female,High School,55090.0,Mortgage,5000.0,Personal,9.63,0.09,9.0,634,Yes,0,54608.5
Male,Associate,97037.0,Rent,5000.0,Venture,11.01,0.05,9.0,641,Yes,0,96486.5
Male,High School,97173.0,Rent,5000.0,Debtconsolidation,11.01,0.05,6.0,654,Yes,0,96622.5
Male,Associate,96600.0,Rent,5000.0,Homeimprovement,6.17,0.05,10.0,614,Yes,0,96291.5
Male,Bachelor,55477.0,Mortgage,15150.0,Personal,14.54,0.27,10.0,689,Yes,0,53274.19
Female,Doctorate,89523.0,Rent,5000.0,Debtconsolidation,15.21,0.06,8.0,703,No,1,88762.5
Male,Bachelor,55406.0,Mortgage,4800.0,Medical,11.01,0.09,8.0,622,Yes,0,54877.52
Female,High School,97097.0,Rent,5000.0,Venture,13.47,0.05,9.0,670,No,0,96423.5
Male,Associate,99548.0,Rent,5000.0,Personal,14.26,0.05,5.0,665,Yes,0,98835.0
Female,Associate,99258.0,Rent,5000.0,Venture,7.51,0.05,8.0,594,Yes,0,98882.5
Male,Doctorate,99072.0,Rent,5000.0,Homeimprovement,8.32,0.05,9.0,664,Yes,0,98656.0
Female,Bachelor,99647.0,Rent,5000.0,Homeimprovement,7.51,0.05,5.0,632,Yes,0,99271.5
Male,High School,79483.0,Rent,5000.0,Medical,11.28,0.06,9.0,654,No,1,78919.0
Male,Master,55807.0,Mortgage,18250.0,Personal,12.73,0.31,5.0,554,Yes,0,53483.775
Male,Associate,55866.0,Mortgage,10000.0,Homeimprovement,10.65,0.18,10.0,614,Yes,0,54801.0
Female,Bachelor,81475.0,Rent,5000.0,Medical,7.51,0.06,10.0,613,No,1,81099.5
Male,Associate,55427.0,Own,8400.0,Medical,11.01,0.15,5.0,590,No,0,54502.16
Female,High School,103074.0,Rent,5000.0,Education,7.9,0.05,8.0,541,Yes,0,102679.0
Male,Associate,55833.0,Mortgage,7500.0,Venture,11.49,0.13,5.0,562,Yes,0,54971.25
Female,Doctorate,55999.0,Mortgage,5000.0,Debtconsolidation,13.23,0.09,8.0,611,Yes,0,55337.5
Male,Bachelor,55541.0,Own,14000.0,Venture,13.92,0.25,6.0,661,Yes,0,53592.2
Female,Associate,102814.0,Rent,5000.0,Venture,11.83,0.05,5.0,625,Yes,0,102222.5
Female,Bachelor,55585.0,Mortgage,7000.0,Education,9.88,0.13,8.0,670,No,0,54893.4
Female,Associate,102791.0,Rent,5000.0,Venture,15.05,0.05,9.0,703,Yes,0,102038.5
Male,High School,55954.0,Mortgage,6000.0,Debtconsolidation,13.49,0.11,8.0,668,No,0,55144.6
Male,High School,102932.0,Rent,5000.0,Homeimprovement,9.07,0.05,6.0,671,Yes,0,102478.5
Female,Bachelor,104257.0,Rent,5000.0,Debtconsolidation,11.01,0.05,8.0,660,Yes,0,103706.5
Male,Associate,55640.0,Mortgage,15350.0,Venture,8.9,0.28,10.0,580,Yes,0,54273.85
Female,Associate,55370.0,Mortgage,3000.0,Medical,6.99,0.05,7.0,603,Yes,0,55160.3
Male,Bachelor,55920.0,Mortgage,7500.0,Education,6.17,0.13,5.0,640,Yes,0,55457.25
Male,Associate,55866.0,Mortgage,4000.0,Education,6.17,0.07,10.0,654,Yes,0,55619.2
Female,Associate,56039.0,Mortgage,3000.0,Homeimprovement,8.49,0.03,8.0,610,No,0,55784.3
Male,High School,48790.0,Mortgage,15000.0,Education,7.49,0.31,5.0,640,No,1,47666.5
Female,Master,108192.0,Rent,5000.0,Homeimprovement,15.2,0.05,6.0,691,No,0,107432.0
Male,Bachelor,55554.0,Mortgage,5000.0,Homeimprovement,7.29,0.09,8.0,652,Yes,0,55189.5
Female,High School,55859.0,Mortgage,9600.0,Venture,10.36,0.17,5.0,703,No,0,54864.44
Male,Master,55857.0,Mortgage,4750.0,Education,11.01,0.09,9.0,626,Yes,0,55334.025
Female,Bachelor,110214.0,Rent,5000.0,Debtconsolidation,13.49,0.05,10.0,565,Yes,0,109539.5
Male,Master,56172.0,Mortgage,3000.0,Venture,13.35,0.04,9.0,539,Yes,0,55771.5
Male,Bachelor,111523.0,Rent,5000.0,Venture,11.01,0.04,6.0,665,No,0,110972.5
Male,Associate,116116.0,Rent,5000.0,Personal,11.99,0.04,9.0,596,Yes,0,115516.5
Male,Bachelor,55820.0,Mortgage,3000.0,Personal,7.88,0.04,10.0,681,Yes,0,55583.6
Male,High School,116285.0,Rent,5000.0,Venture,11.12,0.04,7.0,668,Yes,0,115729.0
Female,Master,48640.0,Mortgage,3000.0,Venture,16.0,0.05,8.0,568,No,1,48160.0
Male,Master,55727.0,Mortgage,6400.0,Venture,8.94,0.11,7.0,703,Yes,0,55154.84
Female,Master,118324.0,Rent,5000.0,Venture,13.98,0.04,6.0,693,No,0,117625.0
Male,Master,55710.0,Own,8000.0,Personal,15.58,0.14,10.0,690,No,0,54463.6
Female,Bachelor,55761.0,Mortgage,3000.0,Education,16.0,0.03,9.0,659,No,0,55281.0
Male,Bachelor,121106.0,Rent,5000.0,Medical,11.49,0.04,10.0,566,Yes,0,120531.5
Male,Associate,55958.0,Own,14000.0,Medical,11.01,0.25,6.0,555,Yes,0,54416.6
Female,Bachelor,55933.0,Mortgage,9300.0,Personal,11.01,0.17,10.0,570,No,0,54909.07
Male,Associate,48639.0,Mortgage,14500.0,Debtconsolidation,10.75,0.3,7.0,703,No,1,47080.25
Female,High School,121110.0,Rent,5000.0,Medical,12.42,0.04,8.0,651,No,0,120489.0
Male,Bachelor,121059.0,Rent,5000.0,Homeimprovement,11.01,0.04,6.0,694,Yes,0,120508.5
Female,Bachelor,120893.0,Rent,5000.0,Education,12.23,0.04,8.0,630,No,0,120281.5
Female,Bachelor,121282.0,Rent,5000.0,Medical,7.74,0.04,7.0,595,Yes,0,120895.0
Male,High School,124724.0,Rent,5000.0,Venture,9.32,0.04,7.0,539,Yes,0,124258.0
Male,High School,48947.0,Mortgage,10000.0,Education,8.49,0.2,8.0,566,No,1,48098.0
Female,Associate,114911.0,Rent,5000.0,Homeimprovement,14.42,0.04,6.0,658,No,1,114190.0
Female,Doctorate,137660.0,Rent,5000.0,Medical,11.83,0.04,9.0,703,No,0,137068.5
Female,High School,55986.0,Mortgage,15000.0,Venture,14.42,0.27,7.0,691,Yes,0,53823.0
Male,High School,56058.0,Other,5500.0,Venture,10.2,0.1,10.0,579,Yes,0,55497.0
Male,Bachelor,166754.0,Rent,5000.0,Venture,9.99,0.03,8.0,670,No,0,166254.5
Male,Associate,166754.0,Rent,5000.0,Medical,13.16,0.03,9.0,540,No,0,166096.0
Female,Associate,166754.0,Rent,5000.0,Education,16.0,0.03,7.0,673,No,0,165954.0
Female,Associate,56277.0,Mortgage,12000.0,Education,11.01,0.21,9.0,646,Yes,0,54955.8
Male,Bachelor,166754.0,Rent,5000.0,Medical,12.69,0.03,7.0,640,Yes,0,166119.5
Male,Associate,56084.0,Own,11200.0,Homeimprovement,14.27,0.2,10.0,590,Yes,0,54485.76
Female,Bachelor,56201.0,Mortgage,18000.0,Medical,7.9,0.31,8.0,596,Yes,0,54779.0
Female,Bachelor,55979.0,Mortgage,10000.0,Venture,6.62,0.18,6.0,637,Yes,0,55317.0
Male,Master,166754.0,Rent,5000.0,Venture,11.01,0.03,10.0,673,No,0,166203.5
Male,High School,49088.0,Mortgage,9500.0,Debtconsolidation,16.0,0.19,10.0,635,No,1,47568.0
Male,Associate,166754.0,Rent,5000.0,Personal,7.43,0.03,10.0,598,No,0,166382.5
Female,Associate,166754.0,Rent,5000.0,Personal,6.62,0.03,10.0,666,Yes,0,166423.0
Male,Master,56063.0,Mortgage,6000.0,Venture,11.49,0.11,5.0,657,No,0,55373.6
Male,Associate,55994.0,Mortgage,6700.0,Debtconsolidation,11.01,0.12,10.0,653,Yes,0,55256.33
Female,Associate,36633.0,Rent,5200.0,Personal,6.17,0.14,7.0,583,Yes,0,36312.16
Male,High School,56264.0,Own,8000.0,Venture,11.01,0.14,9.0,656,Yes,0,55383.2
Male,High School,56546.0,Mortgage,6500.0,Personal,6.99,0.11,7.0,652,No,0,56091.65
Female,Master,47768.0,Rent,5200.0,Debtconsolidation,13.48,0.11,9.0,620,No,0,47067.04
Female,Associate,56403.0,Own,6000.0,Personal,12.68,0.11,6.0,690,Yes,0,55642.2
Male,High School,54834.0,Rent,5200.0,Debtconsolidation,13.49,0.09,8.0,570,Yes,0,54132.52
Male,High School,48047.0,Rent,5250.0,Debtconsolidation,11.49,0.11,8.0,617,Yes,0,47443.775
Female,Bachelor,58516.0,Rent,5250.0,Medical,15.27,0.09,6.0,640,Yes,0,57714.325
Male,High School,28367.0,Rent,5275.0,Personal,14.72,0.27,8.0,660,No,1,27590.52
Female,High School,60729.0,Rent,5275.0,Education,12.53,0.09,6.0,638,Yes,0,60068.0425
Female,Associate,56374.0,Own,18000.0,Education,6.17,0.31,5.0,661,Yes,0,55263.4
Male,Bachelor,28367.0,Rent,5300.0,Debtconsolidation,11.01,0.21,6.0,607,Yes,0,27783.47
Male,High School,56426.0,Mortgage,7500.0,Homeimprovement,14.35,0.13,5.0,602,No,0,55349.75
Male,High School,56347.0,Mortgage,4000.0,Personal,6.76,0.07,9.0,562,Yes,0,56076.6
Female,Bachelor,44548.0,Rent,5300.0,Venture,8.9,0.12,6.0,619,Yes,0,44076.3
Male,Master,53129.0,Rent,5300.0,Venture,14.65,0.1,10.0,703,No,0,52352.55
Male,Associate,56173.0,Mortgage,7000.0,Venture,7.88,0.12,6.0,591,No,0,55621.4
Male,High School,58007.0,Rent,5300.0,Medical,11.49,0.09,8.0,627,Yes,0,57398.03
Female,Bachelor,56146.0,Mortgage,16750.0,Education,14.96,0.3,6.0,662,No,0,53640.2
Male,Bachelor,30883.0,Rent,5325.0,Venture,10.99,0.17,7.0,629,Yes,0,30297.7825
Male,Associate,28367.0,Rent,5375.0,Personal,9.91,0.28,5.0,651,No,1,27834.3375
Male,Doctorate,28367.0,Rent,5375.0,Homeimprovement,12.69,0.24,9.0,539,No,1,27684.9125
Female,Master,56398.0,Mortgage,4000.0,Personal,11.48,0.07,5.0,648,No,0,55938.8
Female,Associate,56275.0,Mortgage,6000.0,Education,8.0,0.11,7.0,582,Yes,0,55795.0
Female,High School,28367.0,Rent,5400.0,Medical,14.61,0.21,7.0,641,Yes,0,27578.06
Male,Master,49278.0,Other,15000.0,Debtconsolidation,16.0,0.3,10.0,539,No,1,46878.0
Male,Associate,56263.0,Mortgage,18000.0,Debtconsolidation,10.74,0.31,9.0,575,Yes,0,54329.8
Female,Master,36078.0,Rent,5400.0,Debtconsolidation,7.14,0.15,10.0,620,Yes,0,35692.44
Male,Bachelor,56164.0,Mortgage,6000.0,Debtconsolidation,10.75,0.11,8.0,594,Yes,0,55519.0
Female,Bachelor,56477.0,Mortgage,4800.0,Homeimprovement,14.72,0.08,6.0,647,No,0,55770.44
Female,Bachelor,49039.0,Rent,5400.0,Venture,7.9,0.11,7.0,646,Yes,0,48612.4
Female,Bachelor,49077.0,Rent,5400.0,Education,11.11,0.11,5.0,677,Yes,0,48477.06
Female,Bachelor,53639.0,Rent,5400.0,Personal,16.0,0.1,8.0,672,No,1,52775.0
Female,Associate,61922.0,Rent,5400.0,Personal,13.16,0.09,9.0,602,No,0,61211.36
Male,High School,65776.0,Rent,5400.0,Homeimprovement,14.27,0.08,6.0,629,No,0,65005.42
Female,Bachelor,68418.0,Rent,5400.0,Education,15.68,0.08,6.0,539,Yes,0,67571.28
Female,High School,56519.0,Mortgage,7500.0,Personal,7.88,0.13,6.0,652,Yes,0,55928.0
Female,Master,56501.0,Mortgage,11500.0,Debtconsolidation,13.48,0.2,8.0,703,Yes,0,54950.8
Male,High School,56415.0,Mortgage,12000.0,Education,7.51,0.21,10.0,628,Yes,0,55513.8
Female,Associate,77021.0,Rent,5400.0,Personal,7.66,0.07,7.0,695,Yes,0,76607.36
Female,Master,56531.0,Mortgage,8500.0,Education,11.01,0.15,9.0,614,No,0,55595.15
Male,High School,56661.0,Mortgage,6250.0,Debtconsolidation,6.17,0.11,10.0,653,Yes,0,56275.375
Female,Associate,90793.0,Rent,5400.0,Personal,14.79,0.06,5.0,662,Yes,0,89994.34
Male,Associate,93737.0,Rent,5425.0,Debtconsolidation,10.59,0.06,9.0,609,No,1,93162.4925
Male,Bachelor,56906.0,Mortgage,6000.0,Venture,7.88,0.11,8.0,677,No,0,56433.2
Male,High School,56938.0,Mortgage,8000.0,Personal,13.04,0.14,6.0,539,Yes,0,55894.8
Female,High School,49481.0,Mortgage,4800.0,Homeimprovement,14.65,0.1,10.0,629,No,1,48777.8
Male,Bachelor,31109.0,Rent,5475.0,Personal,12.68,0.18,6.0,574,No,0,30414.77
Male,Bachelor,57329.0,Mortgage,5000.0,Venture,11.01,0.09,7.0,539,Yes,0,56778.5
Female,High School,57154.0,Mortgage,4800.0,Debtconsolidation,11.01,0.08,10.0,653,Yes,0,56625.52
Female,Bachelor,56963.0,Mortgage,17000.0,Education,11.83,0.3,10.0,703,No,0,54951.9
Female,Associate,28367.0,Rent,5500.0,Venture,6.17,0.29,8.0,627,No,1,28027.65
Female,Associate,56995.0,Mortgage,7200.0,Medical,11.01,0.13,6.0,700,Yes,0,56202.28
Female,Associate,57474.0,Mortgage,11325.0,Homeimprovement,7.51,0.2,10.0,635,Yes,0,56623.4925
Female,Master,57323.0,Mortgage,6200.0,Education,10.99,0.11,8.0,604,Yes,0,56641.62
Male,Master,57094.0,Mortgage,12375.0,Venture,10.91,0.22,6.0,703,Yes,0,55743.8875
Male,Master,28367.0,Rent,5500.0,Personal,15.23,0.23,8.0,661,No,1,27529.35
Male,Bachelor,28367.0,Rent,5500.0,Education,12.69,0.22,7.0,611,No,0,27669.05
Female,Master,28367.0,Rent,5500.0,Education,12.69,0.22,5.0,618,No,0,27669.05
Female,Bachelor,57304.0,Mortgage,6000.0,Homeimprovement,9.99,0.1,7.0,632,Yes,0,56704.6
Male,Bachelor,28367.0,Rent,5500.0,Medical,6.91,0.22,7.0,674,Yes,0,27986.95
Male,Associate,49696.0,Mortgage,3000.0,Debtconsolidation,7.29,0.04,5.0,619,No,1,49477.3
Male,Associate,57138.0,Mortgage,5525.0,Homeimprovement,11.11,0.1,6.0,592,No,0,56524.1725
Male,Associate,28367.0,Rent,5500.0,Debtconsolidation,14.72,0.2,7.0,579,Yes,0,27557.4
Female,Bachelor,57215.0,Mortgage,5500.0,Personal,11.01,0.1,10.0,689,No,0,56609.45
Female,Associate,57393.0,Mortgage,6500.0,Venture,12.87,0.11,6.0,587,Yes,0,56556.45
Female,Bachelor,29868.0,Rent,5500.0,Personal,10.36,0.18,7.0,690,Yes,0,29298.2
Male,Bachelor,29742.0,Rent,5500.0,Medical,13.23,0.18,8.0,645,Yes,0,29014.35
Male,Bachelor,31196.0,Rent,5500.0,Venture,11.11,0.18,10.0,688,Yes,0,30584.95
Female,High School,57279.0,Mortgage,3600.0,Personal,9.91,0.06,10.0,628,No,0,56922.24
Male,Bachelor,57208.0,Mortgage,11200.0,Personal,7.14,0.2,6.0,661,No,0,56408.32
Male,Associate,31380.0,Rent,5500.0,Medical,9.88,0.18,7.0,670,No,0,30836.6
Female,High School,57469.0,Mortgage,9000.0,Homeimprovement,12.42,0.16,8.0,674,Yes,0,56351.2
Male,Associate,34642.0,Rent,5500.0,Personal,12.22,0.16,5.0,561,Yes,0,33969.9
Female,Bachelor,57330.0,Mortgage,19200.0,Medical,13.49,0.31,5.0,649,No,0,54739.92
Female,High School,37264.0,Rent,5500.0,Debtconsolidation,8.88,0.15,9.0,635,No,0,36775.6
Female,Associate,37087.0,Rent,5500.0,Homeimprovement,15.21,0.15,7.0,661,No,1,36250.45
Female,High School,57292.0,Mortgage,8000.0,Education,12.42,0.14,9.0,685,No,0,56298.4
Male,High School,39758.0,Rent,5500.0,Debtconsolidation,15.96,0.14,8.0,662,No,0,38880.2
Female,High School,50488.0,Mortgage,3800.0,Medical,7.51,0.08,9.0,539,No,1,50202.62
Male,Bachelor,57554.0,Own,6000.0,Venture,8.9,0.1,5.0,640,Yes,0,57020.0
Male,Bachelor,41885.0,Rent,5500.0,Medical,11.01,0.13,5.0,601,Yes,0,41279.45
Male,Bachelor,57300.0,Mortgage,3000.0,Education,7.49,0.05,9.0,690,No,0,57075.3
Male,Associate,43028.0,Rent,5500.0,Personal,11.49,0.13,7.0,667,No,0,42396.05
Female,Master,57351.0,Own,14000.0,Venture,9.99,0.24,9.0,703,Yes,0,55952.4
Male,High School,57675.0,Mortgage,6000.0,Medical,6.99,0.1,5.0,539,Yes,0,57255.6
Female,Bachelor,49373.0,Rent,5500.0,Venture,6.62,0.11,8.0,690,No,0,49008.9
Male,Bachelor,49106.0,Rent,5500.0,Personal,7.74,0.11,6.0,638,Yes,0,48680.3
Female,Associate,51254.0,Rent,5500.0,Debtconsolidation,7.66,0.11,7.0,692,Yes,0,50832.7
Male,Associate,51813.0,Rent,5500.0,Medical,9.63,0.11,10.0,670,Yes,0,51283.35
Male,Bachelor,57678.0,Own,13000.0,Debtconsolidation,14.54,0.23,9.0,671,No,0,55787.8
Female,Bachelor,51829.0,Rent,5500.0,Personal,13.06,0.11,8.0,579,No,0,51110.7
Male,Associate,51726.0,Rent,5500.0,Education,8.59,0.11,6.0,539,No,0,51253.55
Female,High School,54147.0,Rent,5500.0,Debtconsolidation,13.8,0.1,10.0,560,No,0,53388.0
Male,Bachelor,55250.0,Rent,5500.0,Medical,6.92,0.1,6.0,655,Yes,0,54869.4
Female,High School,57594.0,Mortgage,5000.0,Homeimprovement,10.38,0.09,6.0,561,No,0,57075.0
Male,High School,62615.0,Rent,5500.0,Medical,11.89,0.09,9.0,539,Yes,0,61961.05
Female,Master,56760.0,Rent,5500.0,Medical,11.11,0.1,10.0,703,No,1,56148.95
Male,Master,64793.0,Rent,5500.0,Homeimprovement,11.03,0.08,9.0,703,No,0,64186.35
Male,High School,65678.0,Rent,5500.0,Debtconsolidation,13.23,0.08,9.0,623,Yes,0,64950.35
Male,Master,61165.0,Rent,5500.0,Homeimprovement,12.73,0.09,7.0,539,No,1,60464.85
Female,Master,73248.0,Rent,5500.0,Debtconsolidation,7.51,0.08,10.0,638,Yes,0,72834.95
Male,Master,73016.0,Rent,5500.0,Homeimprovement,10.74,0.08,6.0,630,Yes,0,72425.3
Female,Master,50339.0,Mortgage,3200.0,Medical,13.16,0.06,6.0,544,No,1,49917.88
Male,High School,57669.0,Mortgage,5000.0,Debtconsolidation,9.76,0.09,10.0,660,Yes,0,57181.0
Male,Master,57290.0,Mortgage,10000.0,Medical,11.03,0.17,7.0,633,Yes,0,56187.0
Female,Associate,85065.0,Rent,5500.0,Education,7.68,0.06,10.0,703,Yes,0,84642.6
Female,Master,88692.0,Rent,5500.0,Debtconsolidation,9.99,0.06,9.0,620,Yes,0,88142.55
Male,Bachelor,127109.0,Rent,5500.0,Debtconsolidation,15.23,0.04,7.0,664,Yes,0,126271.35
Male,Bachelor,166754.0,Rent,5500.0,Homeimprovement,16.0,0.03,5.0,621,No,0,165874.0
Female,Master,48740.0,Rent,5525.0,Education,14.54,0.11,10.0,703,Yes,0,47936.665
Male,Master,67897.0,Rent,5525.0,Medical,12.68,0.08,9.0,653,No,0,67196.43
Male,Bachelor,57624.0,Mortgage,3200.0,Venture,10.99,0.06,8.0,682,No,0,57272.32
Male,High School,57652.0,Own,8000.0,Medical,6.17,0.14,9.0,615,No,0,57158.4
Male,Associate,28367.0,Rent,5600.0,Personal,13.48,0.31,10.0,666,No,1,27612.12
Male,Master,28367.0,Rent,5600.0,Personal,12.18,0.31,10.0,655,No,1,27684.92
Male,Bachelor,57874.0,Mortgage,12000.0,Medical,7.88,0.21,8.0,578,Yes,0,56928.4
Male,Associate,58140.0,Mortgage,15000.0,Homeimprovement,13.79,0.26,9.0,677,Yes,0,56071.5
Male,Doctorate,57833.0,Mortgage,13500.0,Homeimprovement,6.17,0.23,9.0,676,Yes,0,57000.05
Female,Associate,29601.0,Rent,5600.0,Personal,12.68,0.19,5.0,674,No,0,28890.92
Male,Bachelor,31240.0,Rent,5600.0,Education,7.9,0.18,8.0,578,Yes,0,30797.6
Female,High School,58049.0,Mortgage,3500.0,Venture,8.9,0.06,9.0,681,Yes,0,57737.5
Female,Associate,37073.0,Rent,5600.0,Medical,13.49,0.15,10.0,605,Yes,0,36317.56
Male,Associate,36889.0,Rent,5600.0,Debtconsolidation,14.84,0.15,10.0,539,No,1,36057.96
Male,Bachelor,37012.0,Rent,5600.0,Medical,11.01,0.15,6.0,621,No,0,36395.44
Male,Associate,37316.0,Rent,5600.0,Debtconsolidation,7.74,0.15,7.0,539,Yes,0,36882.56
Female,High School,42248.0,Rent,5600.0,Education,13.49,0.13,7.0,667,Yes,0,41492.56
Female,Associate,58068.0,Mortgage,19200.0,Education,12.42,0.31,9.0,627,Yes,0,55683.36
Male,Associate,44235.0,Rent,5600.0,Personal,11.11,0.13,5.0,640,No,0,43612.84
Female,Associate,44215.0,Rent,5600.0,Venture,13.06,0.13,7.0,688,Yes,0,43483.64
Male,High School,58495.0,Own,6000.0,Medical,6.17,0.1,9.0,632,Yes,0,58124.8
Female,High School,42212.0,Rent,5600.0,Debtconsolidation,15.96,0.13,10.0,653,No,1,41318.24
Male,Master,49051.0,Rent,5600.0,Medical,13.49,0.11,8.0,636,No,0,48295.56
Male,Bachelor,49101.0,Rent,5600.0,Medical,9.76,0.11,6.0,679,No,0,48554.44
Female,High School,58812.0,Own,7500.0,Venture,13.47,0.13,8.0,539,Yes,0,57801.75
Male,High School,44247.0,Rent,5600.0,Personal,11.99,0.13,7.0,665,No,1,43575.56
Male,High School,52531.0,Rent,5600.0,Debtconsolidation,7.51,0.11,7.0,586,Yes,0,52110.44
Female,High School,55185.0,Rent,5600.0,Education,11.36,0.1,10.0,665,Yes,0,54548.84
Female,Master,56139.0,Rent,5600.0,Personal,15.27,0.1,9.0,597,Yes,0,55283.88
Female,High School,58416.0,Rent,5600.0,Debtconsolidation,15.96,0.1,7.0,615,Yes,0,57522.24
Female,Doctorate,58558.0,Own,14400.0,Venture,12.42,0.25,10.0,703,No,0,56769.52
Female,Bachelor,59883.0,Rent,5600.0,Medical,6.17,0.09,6.0,580,Yes,0,59537.48
Female,Associate,58510.0,Own,4750.0,Homeimprovement,11.01,0.08,8.0,637,Yes,0,57987.025
Male,High School,58728.0,Mortgage,5000.0,Debtconsolidation,14.65,0.09,7.0,598,Yes,0,57995.5
Male,High School,58581.0,Own,6000.0,Venture,14.27,0.1,7.0,591,Yes,0,57724.8
Male,High School,58543.0,Mortgage,4300.0,Debtconsolidation,12.69,0.07,7.0,653,Yes,0,57997.33
Male,Associate,58723.0,Mortgage,17375.0,Personal,14.27,0.3,5.0,702,No,0,56243.5875
Female,Bachelor,63448.0,Rent,5600.0,Medical,13.85,0.09,8.0,647,No,0,62672.4
Female,Associate,58672.0,Own,15000.0,Personal,16.0,0.26,9.0,602,Yes,0,56272.0
Male,Associate,64432.0,Rent,5600.0,Personal,11.99,0.09,10.0,618,No,0,63760.56
Male,Bachelor,58827.0,Mortgage,9000.0,Homeimprovement,12.42,0.15,7.0,608,Yes,0,57709.2
Female,High School,68672.0,Rent,5600.0,Debtconsolidation,10.37,0.08,6.0,651,Yes,0,68091.28
Male,Bachelor,58581.0,Mortgage,17000.0,Education,6.17,0.29,8.0,703,Yes,0,57532.1
Male,Master,70793.0,Rent,5600.0,Medical,10.37,0.08,6.0,638,Yes,0,70212.28
Female,Bachelor,73178.0,Rent,5600.0,Debtconsolidation,9.99,0.08,7.0,648,No,0,72618.56
Male,Master,58606.0,Mortgage,7500.0,Education,6.17,0.13,10.0,539,Yes,0,58143.25
Male,Master,76527.0,Rent,5600.0,Education,11.58,0.07,5.0,688,Yes,0,75878.52
Female,Associate,58393.0,Mortgage,7000.0,Venture,6.62,0.12,8.0,658,Yes,0,57929.6
Female,High School,58981.0,Mortgage,7500.0,Personal,6.62,0.13,7.0,595,No,0,58484.5
Male,Associate,58503.0,Mortgage,13800.0,Medical,8.9,0.24,6.0,653,Yes,0,57274.8
Male,Bachelor,58573.0,Own,8000.0,Personal,16.0,0.14,9.0,587,Yes,0,57293.0
Male,High School,58793.0,Own,19200.0,Venture,9.91,0.31,9.0,539,Yes,0,56890.28
Female,High School,58614.0,Mortgage,10950.0,Venture,11.01,0.19,9.0,649,Yes,0,57408.405
Female,Associate,84753.0,Rent,5600.0,Homeimprovement,11.99,0.07,6.0,618,Yes,0,84081.56
Male,High School,58667.0,Mortgage,5600.0,Venture,15.96,0.1,7.0,619,Yes,0,57773.24
Female,High School,85079.0,Rent,5600.0,Homeimprovement,14.27,0.07,6.0,620,No,0,84279.88
Male,Master,51395.0,Mortgage,7600.0,Debtconsolidation,16.0,0.15,7.0,700,No,1,50179.0
Female,Associate,58880.0,Mortgage,8400.0,Venture,11.71,0.14,8.0,544,Yes,0,57896.36
Female,Bachelor,91119.0,Rent,5600.0,Personal,15.99,0.06,7.0,675,No,0,90223.56
Male,Bachelor,91754.0,Rent,5600.0,Medical,13.22,0.06,8.0,652,No,0,91013.68
Male,High School,58603.0,Mortgage,5650.0,Debtconsolidation,6.17,0.1,8.0,654,Yes,0,58254.395
Male,Bachelor,113339.0,Rent,5600.0,Homeimprovement,11.99,0.05,10.0,669,Yes,0,112667.56
Female,Bachelor,58629.0,Own,10000.0,Homeimprovement,9.99,0.17,8.0,694,Yes,0,57630.0
Female,Master,58717.0,Mortgage,3000.0,Personal,11.99,0.05,10.0,622,Yes,0,58357.3
Male,Associate,58656.0,Own,3000.0,Homeimprovement,9.99,0.03,8.0,649,Yes,0,58356.3
Male,Associate,132284.0,Rent,5600.0,Debtconsolidation,11.01,0.04,10.0,620,No,1,131667.44
Male,Bachelor,90935.0,Rent,5625.0,Venture,6.91,0.06,5.0,626,Yes,0,90546.3125
Female,Associate,58595.0,Mortgage,6625.0,Personal,8.49,0.11,9.0,695,No,0,58032.5375
Female,High School,58552.0,Mortgage,7000.0,Venture,8.49,0.12,9.0,612,Yes,0,57957.7
Male,Bachelor,58518.0,Mortgage,5000.0,Homeimprovement,6.17,0.09,8.0,592,Yes,0,58209.5
Male,Bachelor,119966.0,Rent,5675.0,Homeimprovement,13.23,0.05,8.0,616,Yes,0,119215.1975
Male,High School,58634.0,Mortgage,8500.0,Personal,7.49,0.14,8.0,693,Yes,0,57997.35
Female,Bachelor,44400.0,Rent,5700.0,Medical,10.39,0.13,5.0,666,Yes,0,43807.77
Female,High School,58476.0,Mortgage,10650.0,Debtconsolidation,10.59,0.18,9.0,582,Yes,0,57348.165
Female,Bachelor,64627.0,Rent,5700.0,Debtconsolidation,9.99,0.09,9.0,539,Yes,0,64057.57
Male,Associate,58524.0,Mortgage,6000.0,Personal,13.49,0.1,7.0,655,Yes,0,57714.6
Male,High School,116081.0,Rent,5750.0,Homeimprovement,9.45,0.05,10.0,617,Yes,0,115537.625
Female,Master,45521.0,Rent,5775.0,Personal,14.91,0.13,7.0,595,No,0,44659.9475
